"cle_unique";"colonne";"valeur"
"205";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13634-AVIS-SOC-GLASSDOOR-E7633_P1.html"
"206";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"206";"nom_du_fichier_html";"13634-INFO-EMP-LINKEDIN-FR-1607857216.html"
"206";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13634-INFO-EMP-LINKEDIN-FR-1607857216.html"
"206";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13634-INFO-EMP-LINKEDIN-FR-1607857216.html"
"207";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"207";"nom_du_fichier_html";"13634-INFO-SOC-GLASSDOOR-E7633_P1.html"
"207";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13634-INFO-SOC-GLASSDOOR-E7633_P1.html"
"207";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13634-INFO-SOC-GLASSDOOR-E7633_P1.html"
"208";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"208";"nom_du_fichier_html";"13635-INFO-EMP-LINKEDIN-FR-1566376616.html"
"208";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13635-INFO-EMP-LINKEDIN-FR-1566376616.html"
"208";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13635-INFO-EMP-LINKEDIN-FR-1566376616.html"
"209";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"209";"nom_du_fichier_html";"13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html"
"209";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html"
"209";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html"
"210";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"210";"nom_du_fichier_html";"13636-INFO-EMP-LINKEDIN-FR-1546359534.html"
"210";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13636-INFO-EMP-LINKEDIN-FR-1546359534.html"
"210";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13636-INFO-EMP-LINKEDIN-FR-1546359534.html"
"211";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"211";"nom_du_fichier_html";"13636-INFO-SOC-GLASSDOOR-E1303620_P1.html"
"211";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13636-INFO-SOC-GLASSDOOR-E1303620_P1.html"
"211";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13636-INFO-SOC-GLASSDOOR-E1303620_P1.html"
"212";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"212";"nom_du_fichier_html";"13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html"
"212";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html"
"212";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html"
"213";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"213";"nom_du_fichier_html";"13637-INFO-EMP-LINKEDIN-FR-1626518610.html"
"213";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13637-INFO-EMP-LINKEDIN-FR-1626518610.html"
"213";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13637-INFO-EMP-LINKEDIN-FR-1626518610.html"
"214";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"214";"nom_du_fichier_html";"13637-INFO-SOC-GLASSDOOR-E3133104_P1.html"
"214";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13637-INFO-SOC-GLASSDOOR-E3133104_P1.html"
"214";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13637-INFO-SOC-GLASSDOOR-E3133104_P1.html"
"215";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"215";"nom_du_fichier_html";"13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html"
"215";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html"
"215";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html"
"216";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"216";"nom_du_fichier_html";"13638-INFO-EMP-LINKEDIN-FR-1509131671.html"
"216";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13638-INFO-EMP-LINKEDIN-FR-1509131671.html"
"216";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13638-INFO-EMP-LINKEDIN-FR-1509131671.html"
"217";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"217";"nom_du_fichier_html";"13638-INFO-SOC-GLASSDOOR-E1481570_P1.html"
"217";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13638-INFO-SOC-GLASSDOOR-E1481570_P1.html"
"217";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13638-INFO-SOC-GLASSDOOR-E1481570_P1.html"
"218";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"218";"nom_du_fichier_html";"13639-AVIS-SOC-GLASSDOOR-E7448_P1.html"
"218";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13639-AVIS-SOC-GLASSDOOR-E7448_P1.html"
"218";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13639-AVIS-SOC-GLASSDOOR-E7448_P1.html"
"219";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"219";"nom_du_fichier_html";"13639-AVIS-SOC-GLASSDOOR-E7448_P2.html"
"219";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13639-AVIS-SOC-GLASSDOOR-E7448_P2.html"
"219";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13639-AVIS-SOC-GLASSDOOR-E7448_P2.html"
"220";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"220";"nom_du_fichier_html";"13639-INFO-EMP-LINKEDIN-FR-1575149544.html"
"220";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13639-INFO-EMP-LINKEDIN-FR-1575149544.html"
"220";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13639-INFO-EMP-LINKEDIN-FR-1575149544.html"
"221";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"221";"nom_du_fichier_html";"13639-INFO-SOC-GLASSDOOR-E7448_P1.html"
"221";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13639-INFO-SOC-GLASSDOOR-E7448_P1.html"
"221";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13639-INFO-SOC-GLASSDOOR-E7448_P1.html"
"222";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"222";"nom_du_fichier_html";"13640-AVIS-SOC-GLASSDOOR-E427636_P1.html"
"222";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13640-AVIS-SOC-GLASSDOOR-E427636_P1.html"
"222";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13640-AVIS-SOC-GLASSDOOR-E427636_P1.html"
"223";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"223";"nom_du_fichier_html";"13640-AVIS-SOC-GLASSDOOR-E427636_P2.html"
"223";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13640-AVIS-SOC-GLASSDOOR-E427636_P2.html"
"223";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13640-AVIS-SOC-GLASSDOOR-E427636_P2.html"
"224";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"224";"nom_du_fichier_html";"13640-INFO-EMP-LINKEDIN-FR-1640330076.html"
"224";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13640-INFO-EMP-LINKEDIN-FR-1640330076.html"
"224";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13640-INFO-EMP-LINKEDIN-FR-1640330076.html"
"225";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"225";"nom_du_fichier_html";"13640-INFO-SOC-GLASSDOOR-E427636_P1.html"
"225";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13640-INFO-SOC-GLASSDOOR-E427636_P1.html"
"225";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13640-INFO-SOC-GLASSDOOR-E427636_P1.html"
"226";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"226";"nom_du_fichier_html";"13641-AVIS-SOC-GLASSDOOR-E28187_P1.html"
"226";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13641-AVIS-SOC-GLASSDOOR-E28187_P1.html"
"226";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13641-AVIS-SOC-GLASSDOOR-E28187_P1.html"
"227";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"227";"nom_du_fichier_html";"13641-INFO-EMP-LINKEDIN-FR-1609505290.html"
"227";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13641-INFO-EMP-LINKEDIN-FR-1609505290.html"
"227";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13641-INFO-EMP-LINKEDIN-FR-1609505290.html"
"228";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"228";"nom_du_fichier_html";"13641-INFO-SOC-GLASSDOOR-E28187_P1.html"
"228";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13641-INFO-SOC-GLASSDOOR-E28187_P1.html"
"228";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13641-INFO-SOC-GLASSDOOR-E28187_P1.html"
"229";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"229";"nom_du_fichier_html";"13642-INFO-EMP-LINKEDIN-FR-1589534520.html"
"229";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13642-INFO-EMP-LINKEDIN-FR-1589534520.html"
"229";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13642-INFO-EMP-LINKEDIN-FR-1589534520.html"
"230";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"230";"nom_du_fichier_html";"13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html"
"230";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html"
"230";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html"
"231";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"231";"nom_du_fichier_html";"13643-INFO-EMP-LINKEDIN-FR-1572466931.html"
"231";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13643-INFO-EMP-LINKEDIN-FR-1572466931.html"
"231";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13643-INFO-EMP-LINKEDIN-FR-1572466931.html"
"232";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"232";"nom_du_fichier_html";"13643-INFO-SOC-GLASSDOOR-E2411165_P1.html"
"232";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13643-INFO-SOC-GLASSDOOR-E2411165_P1.html"
"232";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13643-INFO-SOC-GLASSDOOR-E2411165_P1.html"
"233";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"233";"nom_du_fichier_html";"13644-INFO-EMP-LINKEDIN-FR-1589529874.html"
"233";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13644-INFO-EMP-LINKEDIN-FR-1589529874.html"
"233";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13644-INFO-EMP-LINKEDIN-FR-1589529874.html"
"234";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"234";"nom_du_fichier_html";"13645-AVIS-SOC-GLASSDOOR-E14590_P1.html"
"234";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13645-AVIS-SOC-GLASSDOOR-E14590_P1.html"
"234";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13645-AVIS-SOC-GLASSDOOR-E14590_P1.html"
"235";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"235";"nom_du_fichier_html";"13645-AVIS-SOC-GLASSDOOR-E14590_P2.html"
"235";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13645-AVIS-SOC-GLASSDOOR-E14590_P2.html"
"235";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13645-AVIS-SOC-GLASSDOOR-E14590_P2.html"
"236";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"236";"nom_du_fichier_html";"13645-INFO-EMP-LINKEDIN-FR-1613335492.html"
"236";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13645-INFO-EMP-LINKEDIN-FR-1613335492.html"
"236";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13645-INFO-EMP-LINKEDIN-FR-1613335492.html"
"237";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"237";"nom_du_fichier_html";"13645-INFO-SOC-GLASSDOOR-E14590_P1.html"
"237";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13645-INFO-SOC-GLASSDOOR-E14590_P1.html"
"237";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13645-INFO-SOC-GLASSDOOR-E14590_P1.html"
"238";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"238";"nom_du_fichier_html";"13646-AVIS-SOC-GLASSDOOR-E3489_P1.html"
"238";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13646-AVIS-SOC-GLASSDOOR-E3489_P1.html"
"238";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13646-AVIS-SOC-GLASSDOOR-E3489_P1.html"
"239";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"239";"nom_du_fichier_html";"13646-AVIS-SOC-GLASSDOOR-E3489_P2.html"
"239";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13646-AVIS-SOC-GLASSDOOR-E3489_P2.html"
"239";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13646-AVIS-SOC-GLASSDOOR-E3489_P2.html"
"240";"date_heure_de_recuperation";"2025-10-13 16:00:12"
"240";"nom_du_fichier_html";"13646-INFO-EMP-LINKEDIN-FR-1599903216.html"
"240";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13646-INFO-EMP-LINKEDIN-FR-1599903216.html"
"240";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13646-INFO-EMP-LINKEDIN-FR-1599903216.html"
"241";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"241";"nom_du_fichier_html";"13646-INFO-SOC-GLASSDOOR-E3489_P1.html"
"241";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13646-INFO-SOC-GLASSDOOR-E3489_P1.html"
"241";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13646-INFO-SOC-GLASSDOOR-E3489_P1.html"
"242";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"242";"nom_du_fichier_html";"13647-AVIS-SOC-GLASSDOOR-E241449_P1.html"
"242";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13647-AVIS-SOC-GLASSDOOR-E241449_P1.html"
"242";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13647-AVIS-SOC-GLASSDOOR-E241449_P1.html"
"243";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"243";"nom_du_fichier_html";"13647-INFO-EMP-LINKEDIN-FR-1607874932.html"
"243";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13647-INFO-EMP-LINKEDIN-FR-1607874932.html"
"243";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13647-INFO-EMP-LINKEDIN-FR-1607874932.html"
"244";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"244";"nom_du_fichier_html";"13647-INFO-SOC-GLASSDOOR-E241449_P1.html"
"244";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13647-INFO-SOC-GLASSDOOR-E241449_P1.html"
"244";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13647-INFO-SOC-GLASSDOOR-E241449_P1.html"
"245";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"245";"nom_du_fichier_html";"13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html"
"245";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html"
"245";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html"
"246";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"246";"nom_du_fichier_html";"13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html"
"246";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html"
"246";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html"
"247";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"247";"nom_du_fichier_html";"13648-INFO-EMP-LINKEDIN-FR-1644396429.html"
"247";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13648-INFO-EMP-LINKEDIN-FR-1644396429.html"
"247";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13648-INFO-EMP-LINKEDIN-FR-1644396429.html"
"248";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"248";"nom_du_fichier_html";"13648-INFO-SOC-GLASSDOOR-E1137726_P1.html"
"248";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13648-INFO-SOC-GLASSDOOR-E1137726_P1.html"
"248";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13648-INFO-SOC-GLASSDOOR-E1137726_P1.html"
"249";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"249";"nom_du_fichier_html";"13649-AVIS-SOC-GLASSDOOR-E2548_P1.html"
"249";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13649-AVIS-SOC-GLASSDOOR-E2548_P1.html"
"249";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13649-AVIS-SOC-GLASSDOOR-E2548_P1.html"
"250";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"250";"nom_du_fichier_html";"13649-AVIS-SOC-GLASSDOOR-E2548_P2.html"
"250";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13649-AVIS-SOC-GLASSDOOR-E2548_P2.html"
"250";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13649-AVIS-SOC-GLASSDOOR-E2548_P2.html"
"251";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"251";"nom_du_fichier_html";"13649-INFO-EMP-LINKEDIN-FR-1602629908.html"
"251";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13649-INFO-EMP-LINKEDIN-FR-1602629908.html"
"251";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13649-INFO-EMP-LINKEDIN-FR-1602629908.html"
"252";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"252";"nom_du_fichier_html";"13649-INFO-SOC-GLASSDOOR-E2548_P1.html"
"252";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13649-INFO-SOC-GLASSDOOR-E2548_P1.html"
"252";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13649-INFO-SOC-GLASSDOOR-E2548_P1.html"
"253";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"253";"nom_du_fichier_html";"13650-AVIS-SOC-GLASSDOOR-E809243_P1.html"
"253";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13650-AVIS-SOC-GLASSDOOR-E809243_P1.html"
"253";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13650-AVIS-SOC-GLASSDOOR-E809243_P1.html"
"254";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"254";"nom_du_fichier_html";"13650-INFO-EMP-LINKEDIN-FR-1586966832.html"
"254";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13650-INFO-EMP-LINKEDIN-FR-1586966832.html"
"254";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13650-INFO-EMP-LINKEDIN-FR-1586966832.html"
"255";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"255";"nom_du_fichier_html";"13650-INFO-SOC-GLASSDOOR-E809243_P1.html"
"255";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13650-INFO-SOC-GLASSDOOR-E809243_P1.html"
"255";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13650-INFO-SOC-GLASSDOOR-E809243_P1.html"
"256";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"256";"nom_du_fichier_html";"13651-INFO-EMP-LINKEDIN-FR-1602795809.html"
"256";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13651-INFO-EMP-LINKEDIN-FR-1602795809.html"
"256";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13651-INFO-EMP-LINKEDIN-FR-1602795809.html"
"257";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"257";"nom_du_fichier_html";"13652-AVIS-SOC-GLASSDOOR-E788645_P1.html"
"257";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13652-AVIS-SOC-GLASSDOOR-E788645_P1.html"
"257";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13652-AVIS-SOC-GLASSDOOR-E788645_P1.html"
"258";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"258";"nom_du_fichier_html";"13652-AVIS-SOC-GLASSDOOR-E788645_P2.html"
"258";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13652-AVIS-SOC-GLASSDOOR-E788645_P2.html"
"258";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13652-AVIS-SOC-GLASSDOOR-E788645_P2.html"
"259";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"259";"nom_du_fichier_html";"13652-INFO-EMP-LINKEDIN-FR-1602923328.html"
"259";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13652-INFO-EMP-LINKEDIN-FR-1602923328.html"
"259";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13652-INFO-EMP-LINKEDIN-FR-1602923328.html"
"260";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"260";"nom_du_fichier_html";"13652-INFO-SOC-GLASSDOOR-E788645_P1.html"
"260";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13652-INFO-SOC-GLASSDOOR-E788645_P1.html"
"260";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13652-INFO-SOC-GLASSDOOR-E788645_P1.html"
"261";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"261";"nom_du_fichier_html";"13653-AVIS-SOC-GLASSDOOR-E454220_P1.html"
"261";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13653-AVIS-SOC-GLASSDOOR-E454220_P1.html"
"261";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13653-AVIS-SOC-GLASSDOOR-E454220_P1.html"
"262";"date_heure_de_recuperation";"2025-10-13 16:00:13"
"262";"nom_du_fichier_html";"13653-INFO-EMP-LINKEDIN-FR-1599900563.html"
"262";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13653-INFO-EMP-LINKEDIN-FR-1599900563.html"
"262";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13653-INFO-EMP-LINKEDIN-FR-1599900563.html"
